Timestamp,Language,Wordstring,Word-ID,Lexeme-ID,Strength,Strength-Bar,Word-Type,Gender,Related Lexemes,Normalized Wordstring,Infinitive Wordstring, Skill, Skill-URL
1571118932000,Portuguese,meus,3c03900a9a6992a1ae0f084d9f6d6750,3c03900a9a6992a1ae0f084d9f6d6750,0.999986,4,Determiner,Masculine,"[u'edc0b04906d09cf9d4048dc04f41d7db', u'70e79ed0b304a22a9b51cc3f26c36d73', u'6c558ba7b5eec26c7f55610733117e83']",meus,,Possessives,Possessives
1571118932000,Portuguese,ler,18df0b1d3d78f9c7148adabeebb34c05,18df0b1d3d78f9c7148adabeebb34c05,0.999986,4,Verb,,"[u'b2e1f3421eb5216ac144a5714dbf7d6b', u'90883f2302040ad4a56b227b6725e73c', u'8b8bc2c580debf63f1208ca96cc046c5', u'fb2420de60dade031cc534c3cf969189', u'0d1acf611569b2b7473b065b31c36705', u'2f0a27185c69cdddf59d909e45e5a846']",ler,ler,Verbs: Infinitive 1,Verbs:-Infinitive-1
1571118932000,Portuguese,homens,eae19eb5946003fac4c6ec055bfae90c,eae19eb5946003fac4c6ec055bfae90c,0.999986,4,Noun,Masculine,[u'3e159ca2bdf07340a4d98d94dd0de032'],homens,,Plurals,Plurals
1571118932000,Portuguese,abrir,92f6d7be21fd2f106b24e46660466b68,92f6d7be21fd2f106b24e46660466b68,0.999986,4,Verb,,"[u'c00f9f851704bdc2c17d3bbebd49cd1a', u'6e31c29d2f4d956777246eced058a2a9', u'2b8759aa1edf736a01db92309ca9000b', u'61e04749a8fc9a0bad41cdd9ac83ca8a']",abrir,abrir,Verbs: Infinitive 1,Verbs:-Infinitive-1
1571118932000,Portuguese,isso,618c5ce852815ae7a43bd5e07c7ec4d4,618c5ce852815ae7a43bd5e07c7ec4d4,0.999986,4,Pronoun,Neuter,[],isso,,Demonstratives,Demonstratives
1571118932000,Portuguese,construir,30709503c568cf19f865d1af918863ce,30709503c568cf19f865d1af918863ce,0.999986,4,Verb,,"[u'6ea99cd9832bd8cf961f6a84ea714f05', u'80f0361f73f0fc0a36c24f33fda86ace']",construir,construir,Verbs: Infinitive II,Verbs:-Infinitive-II
1571118932000,Portuguese,as,5f5302712fc288cc75a4f27771b4ea2b,5f5302712fc288cc75a4f27771b4ea2b,0.999986,4,Determiner,Feminine,"[u'fd8c0652837da3b194bbacbee9904fdc', u'fa12af21615a3bd10b973b0072f73c15', u'682457a1f31cddf7d3a3be46058885fa', u'213ad43df9831b7b21ca1d7d79f5d107', u'c7915410a9cff730ffe8e8d56a78df22', u'955c040cc84408f9e687f99d4778b03b', u'e941e5d2a62d663f8f17ed3228297521']",as,,Plurals,Plurals
1571118932000,Portuguese,eles,6c4b6cb8dc7b3376d0357fdea4ffa8ff,6c4b6cb8dc7b3376d0357fdea4ffa8ff,0.999986,4,Pronoun,Masculine,"[u'4d99f16b4bdd8cd0a8f5d962301a5be8', u'93df585e7fd29cbef91c94611710ca66', u'7d73e4cc0e9b592b39a96849a806ba47']",eles,,Plurals,Plurals
1571118932000,Portuguese,com,43b3d7f98b6c73ee14a566a0300171a6,43b3d7f98b6c73ee14a566a0300171a6,0.999986,4,Preposition,,[],com,,Prepositions 1,Prepositions-1
1571118932000,Portuguese,isto,8d010df711fa2b209abfe478cbe0fef2,8d010df711fa2b209abfe478cbe0fef2,0.999986,4,Pronoun,Neuter,[],isto,,Demonstratives,Demonstratives
1571118932000,Portuguese,mas,0fdb1b63b93a895eea9db7f8863975fb,0fdb1b63b93a895eea9db7f8863975fb,0.999986,4,Conjunction,,[],mas,,Conjunctions,Conjunctions
1571118932000,Portuguese,meninas,bc44438d32f363a7c61700ff2361ad1c,bc44438d32f363a7c61700ff2361ad1c,0.999986,4,Noun,Feminine,"[u'c7fbdb036c146c75c31bf4e6f7086196', u'659f1c814823b16eb949905b77a1a198', u'e978b7905c93d55e1f1ab51e8f60340c']",meninas,,Plurals,Plurals
1571118932000,Portuguese,trabalhar,431d2b103e904979fdc4b47f051c59a7,431d2b103e904979fdc4b47f051c59a7,0.999986,4,Verb,,"[u'e19c51d3d3c255479e4c547cec9d8ed8', u'2c3d30dfbc60d75c463fc571230f1587', u'613fe445a76d9d0802c08cea4cfce9d2', u'31787c7d316f31ac66cbe004c4fc9bb0', u'b61520c5b9c5749107e8352d176ee8e5']",trabalhar,trabalhar,Verbs: Infinitive 1,Verbs:-Infinitive-1
1571118932000,Portuguese,seus,fa63e9daca2567910c37239311ee98a7,fa63e9daca2567910c37239311ee98a7,0.999986,4,Determiner,Masculine,"[u'97536dcf947504b01ae1261c2475da1c', u'8f39c1217e8e40a60baac6a5a5a1348a', u'4a8daf5e0d26bec2fb34d329012fdb15', u'789d5bd104fbd2702d9d40bc98e77c28', u'6c653f26c320f26d28ddf71ca7b9d3db', u'f5493699fe6ecf6c1ec3ca1353f2cf19', u'815fd44965d48ba1a09b28e281244fed']",seus,,Possessives,Possessives
1571118932000,Portuguese,conseguimos,31afbbaf553f798a7c10bcee961143b3,31afbbaf553f798a7c10bcee961143b3,0.999986,4,Verb,,"[u'0581ff7907090daae7dda01f14fa8212', u'0ffec354fbe5432020483ba7dbfb6820', u'ecc5f31b3b665cb58c23d9ce05072d56', u'4e50cc0c98c840305365df8f65f3ff51', u'7de607eef292540816d373da47f99ebe', u'7f7c84510cb30b61c384ffe562979fde']",conseguimos,conseguir,Verbs: Present 3,Verbs:-Present-3
1571118932000,Portuguese,pulamos,6464c0824d1ec1c1a3fafeb3c794348a,6464c0824d1ec1c1a3fafeb3c794348a,0.999986,4,Verb,,[u'18405443c52ef7d3d9cf9cb2f368e41c'],pulamos,pular,Verbs: Present 3,Verbs:-Present-3
1571118932000,Portuguese,merece,4a5312586baab11a20b334506001fc8c,4a5312586baab11a20b334506001fc8c,0.999986,4,Verb,,[],merece,merecer,Verbs: Present 3,Verbs:-Present-3
1571118932000,Portuguese,saem,f9b59380a287441f35109192e484a766,f9b59380a287441f35109192e484a766,0.999986,4,Verb,,"[u'f94f481693a9ed1b35082a5a31b0a3f4', u'0c12df764c4e0e94d603b0248fb7c166', u'308c6db9ddbd35ba17ac9b5cfe57531b', u'af589938be5e0899f00a332ad090a527', u'30de70921041b102bc2c423a693b9f9e', u'db28e1aaa649da8a95afc871dd46cb1f']",saem,sair,Verbs: Present 3,Verbs:-Present-3
1571118932000,Portuguese,consegue,ecc5f31b3b665cb58c23d9ce05072d56,ecc5f31b3b665cb58c23d9ce05072d56,0.999986,4,Verb,,"[u'0581ff7907090daae7dda01f14fa8212', u'31afbbaf553f798a7c10bcee961143b3', u'0ffec354fbe5432020483ba7dbfb6820', u'4e50cc0c98c840305365df8f65f3ff51', u'7de607eef292540816d373da47f99ebe', u'7f7c84510cb30b61c384ffe562979fde']",consegue,conseguir,Verbs: Present 3,Verbs:-Present-3
1571118932000,Portuguese,consigo,4e50cc0c98c840305365df8f65f3ff51,4e50cc0c98c840305365df8f65f3ff51,0.999986,4,Verb,,"[u'0581ff7907090daae7dda01f14fa8212', u'31afbbaf553f798a7c10bcee961143b3', u'0ffec354fbe5432020483ba7dbfb6820', u'ecc5f31b3b665cb58c23d9ce05072d56', u'7de607eef292540816d373da47f99ebe', u'7f7c84510cb30b61c384ffe562979fde']",consigo,conseguir,Verbs: Present 3,Verbs:-Present-3
1571118932000,Portuguese,pula,18405443c52ef7d3d9cf9cb2f368e41c,18405443c52ef7d3d9cf9cb2f368e41c,0.999986,4,Verb,,[u'6464c0824d1ec1c1a3fafeb3c794348a'],pula,pular,Verbs: Present 3,Verbs:-Present-3
1571118932000,Portuguese,conseguem,7de607eef292540816d373da47f99ebe,7de607eef292540816d373da47f99ebe,0.999986,4,Verb,,"[u'0581ff7907090daae7dda01f14fa8212', u'31afbbaf553f798a7c10bcee961143b3', u'0ffec354fbe5432020483ba7dbfb6820', u'ecc5f31b3b665cb58c23d9ce05072d56', u'4e50cc0c98c840305365df8f65f3ff51', u'7f7c84510cb30b61c384ffe562979fde']",conseguem,conseguir,Verbs: Present 3,Verbs:-Present-3
1571118932000,Portuguese,sustento,924c3f190361f835e5e268a7c5c0fb68,924c3f190361f835e5e268a7c5c0fb68,0.999986,4,Verb,,[u'a9c85741af840ac9fa4b541fabdea97d'],sustento,sustentar,Verbs: Present 3,Verbs:-Present-3
1571118932000,Portuguese,sai,308c6db9ddbd35ba17ac9b5cfe57531b,308c6db9ddbd35ba17ac9b5cfe57531b,0.999986,4,Verb,,"[u'f94f481693a9ed1b35082a5a31b0a3f4', u'0c12df764c4e0e94d603b0248fb7c166', u'f9b59380a287441f35109192e484a766', u'af589938be5e0899f00a332ad090a527', u'30de70921041b102bc2c423a693b9f9e', u'db28e1aaa649da8a95afc871dd46cb1f']",sai,sair,Verbs: Present 3,Verbs:-Present-3
1571118932000,Portuguese,odeio,6c2f4a27c22c8b81093f5ad768741ff5,6c2f4a27c22c8b81093f5ad768741ff5,0.999986,4,Verb,,[],odeio,odiar,Verbs: Present 3,Verbs:-Present-3
1571118932000,Portuguese,saio,af589938be5e0899f00a332ad090a527,af589938be5e0899f00a332ad090a527,0.999986,4,Verb,,"[u'f94f481693a9ed1b35082a5a31b0a3f4', u'0c12df764c4e0e94d603b0248fb7c166', u'f9b59380a287441f35109192e484a766', u'308c6db9ddbd35ba17ac9b5cfe57531b', u'30de70921041b102bc2c423a693b9f9e', u'db28e1aaa649da8a95afc871dd46cb1f']",saio,sair,Verbs: Present 3,Verbs:-Present-3
1571118932000,Portuguese,levanta,92d336930ff062872112eaa39ed23d72,92d336930ff062872112eaa39ed23d72,0.999986,4,Verb,,[u'd39fd0b7c3bd85d7cae1b7ea88227b40'],levanta,levantar,Verbs: Present 3,Verbs:-Present-3
1571118932000,Portuguese,sustentam,a9c85741af840ac9fa4b541fabdea97d,a9c85741af840ac9fa4b541fabdea97d,0.999986,4,Verb,,[u'924c3f190361f835e5e268a7c5c0fb68'],sustentam,sustentar,Verbs: Present 3,Verbs:-Present-3
1571118741000,Portuguese,é,ba634cde4013c8ff4eee5892e92b3e5b,ba634cde4013c8ff4eee5892e92b3e5b,0.999986,4,Verb,,"[u'5abab7a29bdd1db8ca1372ebc053b36a', u'c246f3dd7d96f167fe12a3f142b00e56', u'0dd6934ef0f42a5151850fa8ca018c2c', u'0b2e8ac77d30fa3618d3fa68a99df48b', u'7e42f7dece8964713da3a3d797d672b9', u'0e7b35ffab01b3728809f99e72318c6a']",e,ser,Basics II,Basics-2
1571118741000,Portuguese,qual,ad1de41d4c7323ffcca4d7ca9d840c1b,ad1de41d4c7323ffcca4d7ca9d840c1b,0.992806,4,,,"[u'58a9e3a1a5ebccd02ef5be4b5f7b6269', u'accb86d6126abaffd5b9ff0e672f2c2a']",qual,,Pronouns,Pronouns
1571118741000,Portuguese,animal,e144efadd0d1aa58a3e8b0b0744e614a,e144efadd0d1aa58a3e8b0b0744e614a,0.999986,4,Noun,Masculine,[u'cf1858f99b3f31b59ecc1020e3dbc9b7'],animal,,Animals,Animals
1571118741000,Portuguese,arroz,1ea89f1658887d63e38714a03c24397b,1ea89f1658887d63e38714a03c24397b,0.999986,4,Noun,Masculine,[],arroz,,Food 2,Food-2
1571118741000,Portuguese,que,e02b08db8bc6365e2c4c9f92d77ca214,e02b08db8bc6365e2c4c9f92d77ca214,0.995796,4,,,"[u'e2fea549051ff7e452ae5ffc87c79695', u'48bb27b4adc815cd70b1d8f5f2ab3cc2', u'fb50f4de39fd14ecee2b1e04cfd10928']",que,,Pronouns,Pronouns
1571118741000,Portuguese,cavalo,4bf6e3b6bb71d3a40d121b316c0cf899,4bf6e3b6bb71d3a40d121b316c0cf899,0.999986,4,Noun,Masculine,[u'714fe10cd779bebd9e85e2aa1c622cbf'],cavalo,,Animals,Animals
1571118741000,Portuguese,fazer,b5d17cc427556b20921fd2525daaf3b4,b5d17cc427556b20921fd2525daaf3b4,0.999986,4,Verb,,"[u'1c407928790e09dc45f5b05146e87c4a', u'28e0dee8a2777916481412a7936ba664', u'8f0a8983d271b7749f788f083be3382b', u'0462c2822c2b8792e4406d6a1df2e72e', u'e71c7bf4e9913b397104615e146e6617', u'66ff9f638f2a1951e253139b23ad8e53', u'bc3a89839f6b3926f1a04f3135302add', u'771c93c39b96137d3c4501e0245d2632', u'd29256e1af6a50c2cff048b6d7e89ef6', u'be76ea698496db6d5664225b203c91dd', u'a59190a0de3524c3ce5e69f70c6dd6cf', u'a819af0eed891e52ca7462c0e9338e78', u'397c4a7824501f8c96cd0211869d273d', u'da6b38bf9f5b76f1c25045429f0342fc', u'c955786d3211d5ec7723d3f295e89a70']",fazer,fazer,Verbs: Infinitive 1,Verbs:-Infinitive-1
1571118741000,Portuguese,da,77203439fcfa49c0d62c5186173c84cf,77203439fcfa49c0d62c5186173c84cf,0.999986,4,Preposition,Feminine,"[u'71fed6fc50077ce201770f41e265054d', u'8b9791a0ef33351c5b827c1facad6cab', u'0aabb7dc13f4b84e878edb2221b27915', u'16474ee6713a40c6407a8a86ce7cd71c', u'69fdb2b105eff102b3dc8d3b3f3e1e62', u'1445d9d6f1ed57553d0f457b7531f2b1', u'8da7974907978db274372954e05d24e1', u'448ed4b926c412ecc596aaecf3df2900', u'85d90492260ca9466ee2eac8d3b56976', u'67db35f46f7542a59635b070d9295a69', u'd836c4480d683341b78689c1458a912b', u'b96bcaee2d6e9bd1dd87265320a27f0f', u'ea820c709c87f490fc95b047387a6636', u'68520e0e0186aad33b2ee219fd259152', u'766ad8a47bf463550c2d1473e4ab2d6d', u'968470bca1e2a318a99ce68ee708154b', u'a939693d309a9bd7c0cab3c667e2f2c9', u'2de0f3fa60c174cc93c2c92e29446826', u'27eb1a8dc370e269679aa816d4214bfd', u'1388c9828f408b1f9d1d850523d6b290', u'bcc40876181553a171fbc93e9f543f85', u'aa136886632f6e02b3d7babebbef2d6e', u'd7df3b58fb0dcb3624c181995c2eadac']",da,,Preposition Contractions 1,Preposition-Contractions-1
1571118741000,Portuguese,frango,52d634d0d04cdebc4265d5f9c2f1d78e,52d634d0d04cdebc4265d5f9c2f1d78e,0.999986,4,Noun,Masculine,[],frango,,Food 1,Food-1
1571118741000,Portuguese,cujo,e8fce841c34fc7607ce0030538f0e6c9,e8fce841c34fc7607ce0030538f0e6c9,0.999986,4,,Masculine,[],cujo,,Pronouns,Pronouns
1571222112000,Portuguese,para,c9cb6b63130f2106c3923796e5bf206b,c9cb6b63130f2106c3923796e5bf206b,0.999999,4,Preposition,,[],para,,Prepositions 2,Prepositions-2
1571222112000,Portuguese,ele,4d99f16b4bdd8cd0a8f5d962301a5be8,4d99f16b4bdd8cd0a8f5d962301a5be8,0.999999,4,Pronoun,Masculine,"[u'93df585e7fd29cbef91c94611710ca66', u'7d73e4cc0e9b592b39a96849a806ba47', u'6c4b6cb8dc7b3376d0357fdea4ffa8ff']",ele,,Basics II,Basics-2
1571222112000,Portuguese,mais,9fefecb143f6721d8dcb206b3941e8e8,9fefecb143f6721d8dcb206b3941e8e8,0.999999,4,Adverb,,[],mais,,Comparison,Comparison
1571222112000,Portuguese,como,460557b60caed60924e0191342faced6,460557b60caed60924e0191342faced6,0.999999,4,Adverb,,[u'7119cca8190ef59ccea69faa52a83718'],como,,Questions,Questions
1571222112000,Portuguese,quinze,01cbbaac35375b229e53bce3eed1315b,01cbbaac35375b229e53bce3eed1315b,0.999999,4,Numeral,,[],quinze,,Numbers 1,Numbers-1
1571222112000,Portuguese,a,fa12af21615a3bd10b973b0072f73c15,fa12af21615a3bd10b973b0072f73c15,0.999995,4,Pronoun,Feminine,"[u'fd8c0652837da3b194bbacbee9904fdc', u'682457a1f31cddf7d3a3be46058885fa', u'5f5302712fc288cc75a4f27771b4ea2b', u'213ad43df9831b7b21ca1d7d79f5d107', u'c7915410a9cff730ffe8e8d56a78df22', u'955c040cc84408f9e687f99d4778b03b', u'e941e5d2a62d663f8f17ed3228297521']",a,,Clitic Pronouns,Clitic-Pronouns
1571222112000,Portuguese,três,8610ada9619fc3f993a64e9a5f4063d3,8610ada9619fc3f993a64e9a5f4063d3,0.999999,4,Numeral,,[],tres,,Numbers 1,Numbers-1
1571222112000,Portuguese,nesta,83dc74688f969d7cde8a92352fea6a99,83dc74688f969d7cde8a92352fea6a99,0.999999,4,Preposition,Feminine,"[u'40d7dec4cc9674782fd80abc8e9e9179', u'37c3eebcc8b10b308e8c4c1f39a165e2', u'd94f5184a0dc20d22ebceefe11b66950', u'3a0abeb8bf14808ca39c389955e668c9', u'8a77ceb6bec2b83092cf75638683e2bd', u'd83578207f2dbf2a4c10731fd0782b35', u'ed334e0e684708b0a8a770bdd7b82ef8', u'883d85770b568b8e69ccecace1254f17', u'c0c6387fa7cb2a162f8595d70c8c910b', u'6e15491a033c59797782c4ff9c45ffa3', u'13f1695b5c8f31955679a802022707fe', u'392448d099ad7569acbdd19e22980539', u'198cdd0e57c4c9253faef8608a207f10', u'259687166d828a327aab54173e7d2ff2', u'0738832933132bd3bd6174a5010de80e', u'216496b43d60de35efe9fd24a133157d', u'7044fa3499b41303ca05c568e9ed65bd', u'b712e220fd3eec7f5010b2e9a69bc21d', u'1ff58a4e3187c71c2cad27d4abf87925', u'5c3c6b6742d4545e11ff1025864cd850', u'883d97d05c985bce50c081edd3f10a58', u'24b62faac04ad1426d00d479e5195de6', u'97b13f63a3db493af59b03f4ae974f8e']",nesta,,Preposition Contractions 4,Preposition-Contractions-4
1571222112000,Portuguese,e,c32c890a3fbf84c25e79d9a4b4fede99,c32c890a3fbf84c25e79d9a4b4fede99,0.999999,4,Conjunction,,[],e,,Basics I,Basics-1
1571222112000,Portuguese,facilmente,c4c0b8c837f8fe5a7aba6fd9f3613715,c4c0b8c837f8fe5a7aba6fd9f3613715,0.999999,4,Adverb,,[],facilmente,,Adverbs,Adverbs
1571222112000,Portuguese,elas,93df585e7fd29cbef91c94611710ca66,93df585e7fd29cbef91c94611710ca66,0.999999,4,Pronoun,Feminine,"[u'4d99f16b4bdd8cd0a8f5d962301a5be8', u'7d73e4cc0e9b592b39a96849a806ba47', u'6c4b6cb8dc7b3376d0357fdea4ffa8ff']",elas,,Plurals,Plurals
1571222112000,Portuguese,batatas,3bec47586502ca744c2f2928f4c29143,3bec47586502ca744c2f2928f4c29143,0.999999,4,Noun,Feminine,[u'5d219cf750f8649347778329d8120469'],batatas,,Plurals,Plurals
1571222112000,Portuguese,dela,16474ee6713a40c6407a8a86ce7cd71c,16474ee6713a40c6407a8a86ce7cd71c,0.999999,4,Preposition,Feminine,"[u'71fed6fc50077ce201770f41e265054d', u'8b9791a0ef33351c5b827c1facad6cab', u'0aabb7dc13f4b84e878edb2221b27915', u'69fdb2b105eff102b3dc8d3b3f3e1e62', u'1445d9d6f1ed57553d0f457b7531f2b1', u'8da7974907978db274372954e05d24e1', u'448ed4b926c412ecc596aaecf3df2900', u'85d90492260ca9466ee2eac8d3b56976', u'67db35f46f7542a59635b070d9295a69', u'd836c4480d683341b78689c1458a912b', u'b96bcaee2d6e9bd1dd87265320a27f0f', u'ea820c709c87f490fc95b047387a6636', u'68520e0e0186aad33b2ee219fd259152', u'766ad8a47bf463550c2d1473e4ab2d6d', u'968470bca1e2a318a99ce68ee708154b', u'77203439fcfa49c0d62c5186173c84cf', u'a939693d309a9bd7c0cab3c667e2f2c9', u'2de0f3fa60c174cc93c2c92e29446826', u'27eb1a8dc370e269679aa816d4214bfd', u'1388c9828f408b1f9d1d850523d6b290', u'bcc40876181553a171fbc93e9f543f85', u'aa136886632f6e02b3d7babebbef2d6e', u'd7df3b58fb0dcb3624c181995c2eadac']",dela,,Preposition Contractions 1,Preposition-Contractions-1
1571222112000,Portuguese,de,69fdb2b105eff102b3dc8d3b3f3e1e62,69fdb2b105eff102b3dc8d3b3f3e1e62,0.999999,4,Preposition,,"[u'71fed6fc50077ce201770f41e265054d', u'8b9791a0ef33351c5b827c1facad6cab', u'0aabb7dc13f4b84e878edb2221b27915', u'16474ee6713a40c6407a8a86ce7cd71c', u'1445d9d6f1ed57553d0f457b7531f2b1', u'8da7974907978db274372954e05d24e1', u'448ed4b926c412ecc596aaecf3df2900', u'85d90492260ca9466ee2eac8d3b56976', u'67db35f46f7542a59635b070d9295a69', u'd836c4480d683341b78689c1458a912b', u'b96bcaee2d6e9bd1dd87265320a27f0f', u'ea820c709c87f490fc95b047387a6636', u'68520e0e0186aad33b2ee219fd259152', u'766ad8a47bf463550c2d1473e4ab2d6d', u'968470bca1e2a318a99ce68ee708154b', u'77203439fcfa49c0d62c5186173c84cf', u'a939693d309a9bd7c0cab3c667e2f2c9', u'2de0f3fa60c174cc93c2c92e29446826', u'27eb1a8dc370e269679aa816d4214bfd', u'1388c9828f408b1f9d1d850523d6b290', u'bcc40876181553a171fbc93e9f543f85', u'aa136886632f6e02b3d7babebbef2d6e', u'd7df3b58fb0dcb3624c181995c2eadac']",de,,Prepositions 1,Prepositions-1
1571222112000,Portuguese,um,8d7de359f302e3faa2943de5cf671dfe,8d7de359f302e3faa2943de5cf671dfe,0.999999,4,Determiner,Masculine,"[u'4937fee957d27374da32a2c89498b1fc', u'268a8338f7d8ca8ac890d0a04a325f8b', u'0ac993b175cbb1f7fc35257154ffe1cf', u'360572fdd50b790c9137f020ba25abff', u'0b3e312f8f539ba48c1b10d1fb60954a', u'664fca50e9dae918c31783e316edc872']",um,,Basics I,Basics-1
1571222112000,Portuguese,abrir,92f6d7be21fd2f106b24e46660466b68,92f6d7be21fd2f106b24e46660466b68,0.999998,4,Verb,,"[u'c00f9f851704bdc2c17d3bbebd49cd1a', u'6e31c29d2f4d956777246eced058a2a9', u'2b8759aa1edf736a01db92309ca9000b', u'61e04749a8fc9a0bad41cdd9ac83ca8a']",abrir,abrir,Verbs: Infinitive 1,Verbs:-Infinitive-1
1571222112000,Portuguese,minha,70e79ed0b304a22a9b51cc3f26c36d73,70e79ed0b304a22a9b51cc3f26c36d73,0.999999,4,Determiner,Feminine,"[u'3c03900a9a6992a1ae0f084d9f6d6750', u'edc0b04906d09cf9d4048dc04f41d7db', u'6c558ba7b5eec26c7f55610733117e83']",minha,,Possessives,Possessives
1571222112000,Portuguese,só,4070a8616a961a56ecbd4edec4f1ac69,4070a8616a961a56ecbd4edec4f1ac69,0.999999,4,Adverb,,[],so,,Adverbs,Adverbs
1571222112000,Portuguese,você,ae28bc4c0c21361b5d7ffee94982eefa,ae28bc4c0c21361b5d7ffee94982eefa,0.999999,4,Pronoun,,[u'1acf23ffbb788d259351dc5e9cb749f8'],voce,,Basics II,Basics-2
1571222112000,Portuguese,meu,6c558ba7b5eec26c7f55610733117e83,6c558ba7b5eec26c7f55610733117e83,0.999999,4,Determiner,Masculine,"[u'3c03900a9a6992a1ae0f084d9f6d6750', u'edc0b04906d09cf9d4048dc04f41d7db', u'70e79ed0b304a22a9b51cc3f26c36d73']",meu,,Possessives,Possessives
1571222112000,Portuguese,eles,6c4b6cb8dc7b3376d0357fdea4ffa8ff,6c4b6cb8dc7b3376d0357fdea4ffa8ff,0.999999,4,Pronoun,Masculine,"[u'4d99f16b4bdd8cd0a8f5d962301a5be8', u'93df585e7fd29cbef91c94611710ca66', u'7d73e4cc0e9b592b39a96849a806ba47']",eles,,Plurals,Plurals
1571222112000,Portuguese,a,213ad43df9831b7b21ca1d7d79f5d107,213ad43df9831b7b21ca1d7d79f5d107,0.999999,4,Determiner,Feminine,"[u'fd8c0652837da3b194bbacbee9904fdc', u'fa12af21615a3bd10b973b0072f73c15', u'682457a1f31cddf7d3a3be46058885fa', u'5f5302712fc288cc75a4f27771b4ea2b', u'c7915410a9cff730ffe8e8d56a78df22', u'955c040cc84408f9e687f99d4778b03b', u'e941e5d2a62d663f8f17ed3228297521']",a,,Basics II,Basics-2
1571222112000,Portuguese,nós,9f7be4b0cad89e3453afab7e5159f9e5,9f7be4b0cad89e3453afab7e5159f9e5,0.999999,4,Pronoun,,[],nos,,Plurals,Plurals
1571222112000,Portuguese,uma,4937fee957d27374da32a2c89498b1fc,4937fee957d27374da32a2c89498b1fc,0.999999,4,Determiner,Feminine,"[u'8d7de359f302e3faa2943de5cf671dfe', u'268a8338f7d8ca8ac890d0a04a325f8b', u'0ac993b175cbb1f7fc35257154ffe1cf', u'360572fdd50b790c9137f020ba25abff', u'0b3e312f8f539ba48c1b10d1fb60954a', u'664fca50e9dae918c31783e316edc872']",uma,,Basics I,Basics-1
1571222112000,Portuguese,o,955c040cc84408f9e687f99d4778b03b,955c040cc84408f9e687f99d4778b03b,0.999999,4,Determiner,Masculine,"[u'fd8c0652837da3b194bbacbee9904fdc', u'fa12af21615a3bd10b973b0072f73c15', u'682457a1f31cddf7d3a3be46058885fa', u'5f5302712fc288cc75a4f27771b4ea2b', u'213ad43df9831b7b21ca1d7d79f5d107', u'c7915410a9cff730ffe8e8d56a78df22', u'e941e5d2a62d663f8f17ed3228297521']",o,,Basics II,Basics-2
1571222112000,Portuguese,sempre,2ec34df87a3756d67e9fb65f3d51c164,2ec34df87a3756d67e9fb65f3d51c164,0.999999,4,Adverb,,[],sempre,,Adverbs,Adverbs
1571222112000,Portuguese,mas,0fdb1b63b93a895eea9db7f8863975fb,0fdb1b63b93a895eea9db7f8863975fb,0.999999,4,Conjunction,,[],mas,,Conjunctions,Conjunctions
1571222112000,Portuguese,assim,2bed70f2fc6226f5e109411e7c15a669,2bed70f2fc6226f5e109411e7c15a669,0.999999,4,Adverb,,[],assim,,Adverbs,Adverbs
1571222112000,Portuguese,se,aa75d9a1005ec89367ef7e067f86eeb0,aa75d9a1005ec89367ef7e067f86eeb0,0.999999,4,Pronoun,,[u'3cf310555b08d6530d92bc39e3793f8c'],se,,Clitic Pronouns,Clitic-Pronouns
1571222112000,Portuguese,não,2b4b2568171ac6cb9b586f5d3a7d04fd,2b4b2568171ac6cb9b586f5d3a7d04fd,0.999999,4,Adverb,,[],nao,,Common Phrases,Common-Phrases
1571222112000,Portuguese,mulher,26a160cb6964b488e182bb2cc9a1bf91,26a160cb6964b488e182bb2cc9a1bf91,0.999999,4,Noun,Feminine,[u'69b9dd02029bb8b66d2305fd9c9b852f'],mulher,,Basics I,Basics-1
1571222112000,Portuguese,eu,48d47b9238eec5079758e71e45a9c136,48d47b9238eec5079758e71e45a9c136,0.999999,4,Pronoun,,[],eu,,Basics I,Basics-1
1571222112000,Portuguese,reserva,d8828e79ff43dcc4bf008e42818774e2,d8828e79ff43dcc4bf008e42818774e2,0.999987,4,Verb,,[u'7609ff43cfa6da2c7fecb6f84085459f'],reserva,reservar,Verbs: Present 3,Verbs:-Present-3
1571222112000,Portuguese,poupamos,fdd76ff7e349a9b6372c920d81e9a63a,fdd76ff7e349a9b6372c920d81e9a63a,0.999987,4,Verb,,"[u'6e8b02d49301667d152930f9d714cee7', u'b717bf9fa0a58008a7550ccfb9e94e50']",poupamos,poupar,Verbs: Present 3,Verbs:-Present-3
1571222112000,Portuguese,descrevo,5eae8ac42c0dcd26d668352783c22369,5eae8ac42c0dcd26d668352783c22369,0.999987,4,Verb,,[u'e2820006b5c05247ad22064c90b538c6'],descrevo,descrever,Verbs: Present 3,Verbs:-Present-3
1571222112000,Portuguese,conserta,5db9df28ef0bb4730ff45dd447db6f66,5db9df28ef0bb4730ff45dd447db6f66,0.999987,4,Verb,,[u'd8f1f502da3489061db4b2ddb16a6fb2'],conserta,consertar,Verbs: Present 3,Verbs:-Present-3
1571222112000,Portuguese,poupo,6e8b02d49301667d152930f9d714cee7,6e8b02d49301667d152930f9d714cee7,0.999987,4,Verb,,"[u'fdd76ff7e349a9b6372c920d81e9a63a', u'b717bf9fa0a58008a7550ccfb9e94e50']",poupo,poupar,Verbs: Present 3,Verbs:-Present-3
